Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-01-14,AO,Angola,AFRO,674,92581,5,1847
2022-01-15,AO,Angola,AFRO,721,93302,5,1852
2022-01-16,AO,Angola,AFRO,222,93524,5,1857
2022-01-17,AO,Angola,AFRO,170,93694,6,1863
2022-01-18,AO,Angola,AFRO,280,93974,3,1866
2022-01-19,AO,Angola,AFRO,301,94275,4,1870
2022-01-20,AO,Angola,AFRO,504,94779,7,1877
2022-01-21,AO,Angola,AFRO,441,95220,4,1881
2022-01-22,AO,Angola,AFRO,456,95676,3,1884
2022-01-23,AO,Angola,AFRO,226,95902,2,1886
2022-01-24,AO,Angola,AFRO,680,96582,2,1888
2022-01-25,AO,Angola,AFRO,681,97263,0,1888
2022-01-26,AO,Angola,AFRO,331,97594,3,1891
2022-01-27,AO,Angola,AFRO,218,97812,1,1892
2022-01-28,AO,Angola,AFRO,89,97901,1,1893
2022-01-29,AO,Angola,AFRO,128,98029,0,1893
2022-01-30,AO,Angola,AFRO,28,98057,1,1894
2022-01-31,AO,Angola,AFRO,19,98076,1,1895
2022-02-01,AO,Angola,AFRO,0,98076,0,1895
2022-02-02,AO,Angola,AFRO,150,98226,0,1895
2022-02-03,AO,Angola,AFRO,41,98267,0,1895
2022-02-04,AO,Angola,AFRO,52,98319,1,1896
2022-02-05,AO,Angola,AFRO,21,98340,0,1896
2022-02-06,AO,Angola,AFRO,11,98351,0,1896
2022-02-07,AO,Angola,AFRO,13,98364,0,1896
2022-02-08,AO,Angola,AFRO,45,98409,0,1896
2022-02-09,AO,Angola,AFRO,15,98424,0,1896
2022-02-10,AO,Angola,AFRO,29,98453,0,1896
2022-02-11,AO,Angola,AFRO,21,98474,1,1897
2022-02-12,AO,Angola,AFRO,27,98501,1,1898
2022-02-13,AO,Angola,AFRO,13,98514,0,1898
2022-02-14,AO,Angola,AFRO,0,98514,0,1898
2022-02-15,AO,Angola,AFRO,18,98532,0,1898
2022-02-16,AO,Angola,AFRO,23,98555,1,1899
2022-02-17,AO,Angola,AFRO,13,98568,0,1899
2022-02-18,AO,Angola,AFRO,17,98585,0,1899
2022-02-19,AO,Angola,AFRO,20,98605,0,1899
2022-02-20,AO,Angola,AFRO,12,98617,0,1899
2022-02-21,AO,Angola,AFRO,21,98638,0,1899
2022-02-22,AO,Angola,AFRO,20,98658,0,1899
2022-02-23,AO,Angola,AFRO,13,98671,0,1899
2022-02-24,AO,Angola,AFRO,27,98698,0,1899
2022-02-25,AO,Angola,AFRO,3,98701,0,1899
2022-02-26,AO,Angola,AFRO,0,98701,0,1899
2022-02-27,AO,Angola,AFRO,0,98701,0,1899
2022-02-28,AO,Angola,AFRO,0,98701,0,1899
2022-03-01,AO,Angola,AFRO,40,98741,1,1900
2022-03-02,AO,Angola,AFRO,5,98746,0,1900
2022-03-03,AO,Angola,AFRO,0,98746,0,1900
2022-03-04,AO,Angola,AFRO,0,98746,0,1900
2022-03-05,AO,Angola,AFRO,50,98796,0,1900
2022-03-06,AO,Angola,AFRO,6,98802,0,1900
2022-03-07,AO,Angola,AFRO,4,98806,0,1900
2022-03-08,AO,Angola,AFRO,0,98806,0,1900
2022-03-09,AO,Angola,AFRO,23,98829,0,1900
2022-03-10,AO,Angola,AFRO,26,98855,0,1900
2022-03-11,AO,Angola,AFRO,16,98871,0,1900
2022-03-12,AO,Angola,AFRO,0,98871,0,1900
2022-03-13,AO,Angola,AFRO,38,98909,0,1900
2022-03-14,AO,Angola,AFRO,18,98927,0,1900
2022-03-15,AO,Angola,AFRO,4,98931,0,1900
2022-03-16,AO,Angola,AFRO,25,98956,0,1900
2022-03-17,AO,Angola,AFRO,29,98985,0,1900
2022-03-18,AO,Angola,AFRO,18,99003,0,1900
2022-03-19,AO,Angola,AFRO,7,99010,0,1900
2022-03-20,AO,Angola,AFRO,0,99010,0,1900
2022-03-21,AO,Angola,AFRO,0,99010,0,1900
2022-03-22,AO,Angola,AFRO,0,99010,0,1900
2022-03-23,AO,Angola,AFRO,48,99058,0,1900
2022-03-24,AO,Angola,AFRO,0,99058,0,1900
2022-03-25,AO,Angola,AFRO,23,99081,0,1900
2022-03-26,AO,Angola,AFRO,21,99102,0,1900
2022-03-27,AO,Angola,AFRO,4,99106,0,1900
2022-03-28,AO,Angola,AFRO,9,99115,0,1900
2022-03-29,AO,Angola,AFRO,23,99138,0,1900
2022-03-30,AO,Angola,AFRO,0,99138,0,1900
2022-03-31,AO,Angola,AFRO,0,99138,0,1900
2022-04-01,AO,Angola,AFRO,31,99169,0,1900
2022-04-02,AO,Angola,AFRO,25,99194,0,1900
2022-04-03,AO,Angola,AFRO,0,99194,0,1900
2022-04-04,AO,Angola,AFRO,0,99194,0,1900
2022-04-05,AO,Angola,AFRO,0,99194,0,1900
2022-04-06,AO,Angola,AFRO,0,99194,0,1900
2022-04-07,AO,Angola,AFRO,0,99194,0,1900
2022-04-08,AO,Angola,AFRO,0,99194,0,1900
2022-04-09,AO,Angola,AFRO,0,99194,0,1900
2022-04-10,AO,Angola,AFRO,0,99194,0,1900
2022-04-11,AO,Angola,AFRO,0,99194,0,1900
2022-04-12,AO,Angola,AFRO,0,99194,0,1900
2022-04-13,AO,Angola,AFRO,80,99274,0,1900
2022-04-14,AO,Angola,AFRO,0,99274,0,1900
2022-04-15,AO,Angola,AFRO,13,99287,0,1900
2022-04-16,AO,Angola,AFRO,0,99287,0,1900
2022-04-17,AO,Angola,AFRO,0,99287,0,1900
2022-04-18,AO,Angola,AFRO,0,99287,0,1900
2022-04-19,AO,Angola,AFRO,0,99287,0,1900
2022-04-20,AO,Angola,AFRO,0,99287,0,1900
2022-04-21,AO,Angola,AFRO,0,99287,0,1900
2022-04-22,AO,Angola,AFRO,0,99287,0,1900
2022-04-23,AO,Angola,AFRO,0,99287,0,1900
2022-04-24,AO,Angola,AFRO,31,99318,0,1900
2022-04-25,AO,Angola,AFRO,0,99318,0,1900
2022-04-26,AO,Angola,AFRO,5,99323,0,1900
2022-04-27,AO,Angola,AFRO,0,99323,0,1900
2022-04-28,AO,Angola,AFRO,0,99323,0,1900
2022-04-29,AO,Angola,AFRO,0,99323,0,1900
2022-04-30,AO,Angola,AFRO,0,99323,0,1900
2022-05-01,AO,Angola,AFRO,0,99323,0,1900
2022-05-02,AO,Angola,AFRO,0,99323,0,1900
2022-05-03,AO,Angola,AFRO,0,99323,0,1900
2022-05-04,AO,Angola,AFRO,0,99323,0,1900
2022-05-05,AO,Angola,AFRO,0,99323,0,1900
2022-05-06,AO,Angola,AFRO,86,99409,0,1900
2022-05-07,AO,Angola,AFRO,4,99413,0,1900
2022-05-08,AO,Angola,AFRO,0,99413,0,1900
2022-05-09,AO,Angola,AFRO,1,99414,0,1900
2022-05-10,AO,Angola,AFRO,10,99424,0,1900
2022-05-11,AO,Angola,AFRO,9,99433,0,1900
2022-05-12,AO,Angola,AFRO,0,99433,0,1900
2022-05-13,AO,Angola,AFRO,0,99433,0,1900
2022-05-14,AO,Angola,AFRO,43,99476,0,1900
2022-05-15,AO,Angola,AFRO,5,99481,0,1900
2022-05-16,AO,Angola,AFRO,0,99481,0,1900
2022-05-17,AO,Angola,AFRO,0,99481,0,1900
2022-05-18,AO,Angola,AFRO,46,99527,0,1900
2022-05-19,AO,Angola,AFRO,0,99527,0,1900
2022-05-20,AO,Angola,AFRO,0,99527,0,1900
2022-05-21,AO,Angola,AFRO,0,99527,0,1900
2022-05-22,AO,Angola,AFRO,0,99527,0,1900
2022-05-23,AO,Angola,AFRO,0,99527,0,1900
2022-05-24,AO,Angola,AFRO,144,99671,0,1900
2022-05-25,AO,Angola,AFRO,39,99710,0,1900
2022-05-26,AO,Angola,AFRO,51,99761,0,1900
2022-05-27,AO,Angola,AFRO,0,99761,0,1900
2022-05-28,AO,Angola,AFRO,0,99761,0,1900
2022-05-29,AO,Angola,AFRO,0,99761,0,1900
2022-05-30,AO,Angola,AFRO,78,99839,0,1900
2022-05-31,AO,Angola,AFRO,0,99839,0,1900
2022-06-01,AO,Angola,AFRO,0,99839,0,1900
2022-06-02,AO,Angola,AFRO,0,99839,0,1900
2022-06-03,AO,Angola,AFRO,0,99839,0,1900
2022-06-04,AO,Angola,AFRO,0,99839,0,1900
2022-06-05,AO,Angola,AFRO,0,99839,0,1900
2022-06-06,AO,Angola,AFRO,0,99839,0,1900
2022-06-07,AO,Angola,AFRO,0,99839,0,1900
2022-06-08,AO,Angola,AFRO,0,99839,0,1900
2022-06-09,AO,Angola,AFRO,0,99839,0,1900
2022-06-10,AO,Angola,AFRO,0,99839,0,1900
2022-06-11,AO,Angola,AFRO,0,99839,0,1900
2022-06-12,AO,Angola,AFRO,0,99839,0,1900
2022-06-13,AO,Angola,AFRO,0,99839,0,1900
2022-06-14,AO,Angola,AFRO,0,99839,0,1900
2022-06-15,AO,Angola,AFRO,0,99839,0,1900
2022-06-16,AO,Angola,AFRO,0,99839,0,1900
2022-06-17,AO,Angola,AFRO,0,99839,0,1900
2022-06-18,AO,Angola,AFRO,936,100775,0,1900
2022-06-19,AO,Angola,AFRO,51,100826,0,1900
2022-06-20,AO,Angola,AFRO,11,100837,0,1900
2022-06-21,AO,Angola,AFRO,16,100853,0,1900
2022-06-22,AO,Angola,AFRO,99,100952,0,1900
2022-06-23,AO,Angola,AFRO,137,101089,0,1900
2022-06-24,AO,Angola,AFRO,84,101173,0,1900
2022-06-25,AO,Angola,AFRO,53,101226,0,1900
2022-06-26,AO,Angola,AFRO,31,101257,0,1900
2022-06-27,AO,Angola,AFRO,14,101271,0,1900
2022-06-28,AO,Angola,AFRO,49,101320,0,1900
2022-06-29,AO,Angola,AFRO,0,101320,0,1900
2022-06-30,AO,Angola,AFRO,0,101320,0,1900
2022-07-01,AO,Angola,AFRO,181,101501,0,1900
2022-07-02,AO,Angola,AFRO,80,101581,0,1900
2022-07-03,AO,Angola,AFRO,19,101600,0,1900
2022-07-04,AO,Angola,AFRO,56,101656,0,1900
2022-07-05,AO,Angola,AFRO,25,101681,0,1900
2022-07-06,AO,Angola,AFRO,71,101752,0,1900
2022-07-07,AO,Angola,AFRO,81,101833,0,1900
2022-07-08,AO,Angola,AFRO,68,101901,9,1909
2022-07-09,AO,Angola,AFRO,47,101948,0,1909
2022-07-10,AO,Angola,AFRO,35,101983,0,1909
2022-07-11,AO,Angola,AFRO,21,102004,0,1909
2022-07-12,AO,Angola,AFRO,43,102047,0,1909
2022-07-13,AO,Angola,AFRO,45,102092,2,1911
2022-07-14,AO,Angola,AFRO,40,102132,0,1911
2022-07-15,AO,Angola,AFRO,77,102209,1,1912
2022-07-16,AO,Angola,AFRO,0,102209,0,1912
2022-07-17,AO,Angola,AFRO,0,102209,0,1912
2022-07-18,AO,Angola,AFRO,55,102264,0,1912
2022-07-19,AO,Angola,AFRO,37,102301,0,1912
2022-07-20,AO,Angola,AFRO,0,102301,0,1912
2022-07-21,AO,Angola,AFRO,0,102301,0,1912
2022-07-22,AO,Angola,AFRO,0,102301,0,1912
2022-07-23,AO,Angola,AFRO,0,102301,0,1912
2022-07-24,AO,Angola,AFRO,0,102301,0,1912
2022-07-25,AO,Angola,AFRO,0,102301,0,1912
2022-07-26,AO,Angola,AFRO,0,102301,0,1912
2022-07-27,AO,Angola,AFRO,174,102475,4,1916
2022-07-28,AO,Angola,AFRO,0,102475,0,1916
2022-07-29,AO,Angola,AFRO,0,102475,0,1916
2022-07-30,AO,Angola,AFRO,0,102475,0,1916
2022-07-31,AO,Angola,AFRO,0,102475,0,1916
2022-08-01,AO,Angola,AFRO,95,102570,1,1917
2022-08-02,AO,Angola,AFRO,0,102570,0,1917
2022-08-03,AO,Angola,AFRO,0,102570,0,1917
2022-08-04,AO,Angola,AFRO,66,102636,0,1917
2022-08-05,AO,Angola,AFRO,0,102636,0,1917
2022-08-06,AO,Angola,AFRO,0,102636,0,1917
2022-08-07,AO,Angola,AFRO,0,102636,0,1917
2022-08-08,AO,Angola,AFRO,107,102743,0,1917
2022-08-09,AO,Angola,AFRO,0,102743,0,1917
2022-08-10,AO,Angola,AFRO,0,102743,0,1917
2022-08-11,AO,Angola,AFRO,0,102743,0,1917
2022-08-12,AO,Angola,AFRO,0,102743,0,1917
2022-08-13,AO,Angola,AFRO,0,102743,0,1917
2022-08-14,AO,Angola,AFRO,0,102743,0,1917
2022-08-15,AO,Angola,AFRO,182,102925,0,1917
2022-08-16,AO,Angola,AFRO,0,102925,0,1917
2022-08-17,AO,Angola,AFRO,0,102925,0,1917
2022-08-18,AO,Angola,AFRO,0,102925,0,1917
2022-08-19,AO,Angola,AFRO,0,102925,0,1917
2022-08-20,AO,Angola,AFRO,0,102925,0,1917
2022-08-21,AO,Angola,AFRO,0,102925,0,1917
2022-08-22,AO,Angola,AFRO,97,103022,0,1917
2022-08-23,AO,Angola,AFRO,0,103022,0,1917
2022-08-24,AO,Angola,AFRO,0,103022,0,1917
2022-08-25,AO,Angola,AFRO,0,103022,0,1917
2022-08-26,AO,Angola,AFRO,0,103022,0,1917
2022-08-27,AO,Angola,AFRO,0,103022,0,1917
2022-08-28,AO,Angola,AFRO,0,103022,0,1917
2022-08-29,AO,Angola,AFRO,70,103092,0,1917
2022-08-30,AO,Angola,AFRO,0,103092,0,1917
2022-08-31,AO,Angola,AFRO,0,103092,0,1917
2022-09-01,AO,Angola,AFRO,0,103092,0,1917
2022-09-02,AO,Angola,AFRO,0,103092,0,1917
2022-09-03,AO,Angola,AFRO,0,103092,0,1917
2022-09-04,AO,Angola,AFRO,37,103129,0,1917
2022-09-05,AO,Angola,AFRO,0,103129,0,1917
2022-09-06,AO,Angola,AFRO,2,103131,0,1917
2022-09-07,AO,Angola,AFRO,0,103131,0,1917
2022-09-08,AO,Angola,AFRO,0,103131,0,1917
2022-09-09,AO,Angola,AFRO,0,103131,0,1917
2022-09-10,AO,Angola,AFRO,0,103131,0,1917
2022-09-11,AO,Angola,AFRO,0,103131,0,1917
2022-09-12,AO,Angola,AFRO,0,103131,0,1917
2022-09-13,AO,Angola,AFRO,0,103131,0,1917
2022-09-14,AO,Angola,AFRO,0,103131,0,1917
2022-09-15,AO,Angola,AFRO,0,103131,0,1917
2022-09-16,AO,Angola,AFRO,0,103131,0,1917
2022-09-17,AO,Angola,AFRO,0,103131,0,1917
2022-09-18,AO,Angola,AFRO,0,103131,0,1917
2022-09-19,AO,Angola,AFRO,0,103131,0,1917
2022-09-20,AO,Angola,AFRO,0,103131,0,1917
2022-09-21,AO,Angola,AFRO,0,103131,0,1917
2022-09-22,AO,Angola,AFRO,0,103131,0,1917
2022-09-23,AO,Angola,AFRO,0,103131,0,1917
2022-09-24,AO,Angola,AFRO,0,103131,0,1917
2022-09-25,AO,Angola,AFRO,0,103131,0,1917
2022-09-26,AO,Angola,AFRO,99,103230,0,1917
2022-09-27,AO,Angola,AFRO,0,103230,0,1917
2022-09-28,AO,Angola,AFRO,0,103230,0,1917
2022-09-29,AO,Angola,AFRO,0,103230,0,1917
2022-09-30,AO,Angola,AFRO,0,103230,0,1917
2022-10-01,AO,Angola,AFRO,0,103230,0,1917
2022-10-02,AO,Angola,AFRO,0,103230,0,1917
2022-10-03,AO,Angola,AFRO,27,103257,0,1917
2022-10-04,AO,Angola,AFRO,0,103257,0,1917
2022-10-05,AO,Angola,AFRO,0,103257,0,1917
2022-10-06,AO,Angola,AFRO,0,103257,0,1917
2022-10-07,AO,Angola,AFRO,0,103257,0,1917
2022-10-08,AO,Angola,AFRO,0,103257,0,1917
2022-10-09,AO,Angola,AFRO,0,103257,0,1917
2022-10-10,AO,Angola,AFRO,42,103299,0,1917
2022-10-11,AO,Angola,AFRO,0,103299,0,1917
2022-10-12,AO,Angola,AFRO,0,103299,0,1917
2022-10-13,AO,Angola,AFRO,0,103299,0,1917
2022-10-14,AO,Angola,AFRO,0,103299,0,1917
2022-10-15,AO,Angola,AFRO,0,103299,0,1917
2022-10-16,AO,Angola,AFRO,0,103299,0,1917
2022-10-17,AO,Angola,AFRO,115,103414,0,1917
2022-10-18,AO,Angola,AFRO,0,103414,0,1917
2022-10-19,AO,Angola,AFRO,0,103414,0,1917
2022-10-20,AO,Angola,AFRO,0,103414,0,1917
2022-10-21,AO,Angola,AFRO,0,103414,0,1917
2022-10-22,AO,Angola,AFRO,0,103414,0,1917
2022-10-23,AO,Angola,AFRO,0,103414,0,1917
2022-10-24,AO,Angola,AFRO,184,103598,0,1917
2022-10-25,AO,Angola,AFRO,0,103598,0,1917
2022-10-26,AO,Angola,AFRO,0,103598,0,1917
2022-10-27,AO,Angola,AFRO,0,103598,0,1917
2022-10-28,AO,Angola,AFRO,0,103598,0,1917
2022-10-29,AO,Angola,AFRO,0,103598,0,1917
2022-10-30,AO,Angola,AFRO,0,103598,0,1917
2022-10-31,AO,Angola,AFRO,350,103948,1,1918
2022-11-01,AO,Angola,AFRO,0,103948,0,1918
2022-11-02,AO,Angola,AFRO,0,103948,0,1918
2022-11-03,AO,Angola,AFRO,0,103948,0,1918
2022-11-04,AO,Angola,AFRO,0,103948,0,1918
2022-11-05,AO,Angola,AFRO,0,103948,0,1918
2022-11-06,AO,Angola,AFRO,0,103948,0,1918
2022-11-07,AO,Angola,AFRO,0,103948,0,1918
2022-11-08,AO,Angola,AFRO,279,104227,3,1921
2022-11-09,AO,Angola,AFRO,0,104227,0,1921
2022-11-10,AO,Angola,AFRO,0,104227,0,1921
2022-11-11,AO,Angola,AFRO,0,104227,0,1921
2022-11-12,AO,Angola,AFRO,0,104227,0,1921
2022-11-13,AO,Angola,AFRO,0,104227,0,1921
2022-11-14,AO,Angola,AFRO,119,104346,1,1922
2022-11-15,AO,Angola,AFRO,0,104346,0,1922
2022-11-16,AO,Angola,AFRO,0,104346,0,1922
2022-11-17,AO,Angola,AFRO,0,104346,0,1922
2022-11-18,AO,Angola,AFRO,0,104346,0,1922
2022-11-19,AO,Angola,AFRO,0,104346,0,1922
2022-11-20,AO,Angola,AFRO,140,104486,1,1923
2022-11-21,AO,Angola,AFRO,5,104491,0,1923
2022-11-22,AO,Angola,AFRO,37,104528,0,1923
2022-11-23,AO,Angola,AFRO,54,104582,1,1924
2022-11-24,AO,Angola,AFRO,0,104582,0,1924
2022-11-25,AO,Angola,AFRO,58,104640,0,1924
2022-11-26,AO,Angola,AFRO,12,104652,0,1924
2022-11-27,AO,Angola,AFRO,7,104659,0,1924
2022-11-28,AO,Angola,AFRO,17,104676,0,1924
2022-11-29,AO,Angola,AFRO,74,104750,1,1925
2022-11-30,AO,Angola,AFRO,0,104750,0,1925
2022-12-01,AO,Angola,AFRO,58,104808,0,1925
2022-12-02,AO,Angola,AFRO,0,104808,0,1925
2022-12-03,AO,Angola,AFRO,0,104808,0,1925
2022-12-04,AO,Angola,AFRO,0,104808,0,1925
2022-12-05,AO,Angola,AFRO,49,104857,1,1926
2022-12-06,AO,Angola,AFRO,0,104857,0,1926
2022-12-07,AO,Angola,AFRO,0,104857,0,1926
2022-12-08,AO,Angola,AFRO,39,104896,0,1926
2022-12-09,AO,Angola,AFRO,29,104925,1,1927
2022-12-10,AO,Angola,AFRO,15,104940,1,1928
2022-12-11,AO,Angola,AFRO,6,104946,0,1928
2022-12-12,AO,Angola,AFRO,0,104946,0,1928
2022-12-13,AO,Angola,AFRO,27,104973,0,1928
2022-12-14,AO,Angola,AFRO,16,104989,0,1928
2022-12-15,AO,Angola,AFRO,0,104989,0,1928
2022-12-16,AO,Angola,AFRO,0,104989,0,1928
2022-12-17,AO,Angola,AFRO,37,105026,0,1928
2022-12-18,AO,Angola,AFRO,8,105034,0,1928
2022-12-19,AO,Angola,AFRO,0,105034,0,1928
2022-12-20,AO,Angola,AFRO,9,105043,0,1928
2022-12-21,AO,Angola,AFRO,13,105056,1,1929
2022-12-22,AO,Angola,AFRO,8,105064,0,1929
2022-12-23,AO,Angola,AFRO,6,105070,0,1929
2022-12-24,AO,Angola,AFRO,0,105070,0,1929
2022-12-25,AO,Angola,AFRO,0,105070,0,1929
2022-12-26,AO,Angola,AFRO,0,105070,0,1929
2022-12-27,AO,Angola,AFRO,25,105095,1,1930
2022-12-28,AO,Angola,AFRO,0,105095,0,1930
2022-12-29,AO,Angola,AFRO,0,105095,0,1930
2022-12-30,AO,Angola,AFRO,0,105095,0,1930
2022-12-31,AO,Angola,AFRO,0,105095,0,1930
2023-01-01,AO,Angola,AFRO,0,105095,0,1930
2023-01-02,AO,Angola,AFRO,0,105095,0,1930
2023-01-03,AO,Angola,AFRO,23,105118,1,1931
2023-01-04,AO,Angola,AFRO,0,105118,0,1931
2023-01-05,AO,Angola,AFRO,0,105118,0,1931
2023-01-06,AO,Angola,AFRO,0,105118,0,1931
2023-01-07,AO,Angola,AFRO,22,105140,0,1931
2023-01-08,AO,Angola,AFRO,0,105140,0,1931
2023-01-09,AO,Angola,AFRO,0,105140,0,1931
2023-01-10,AO,Angola,AFRO,7,105147,0,1931
2023-01-11,AO,Angola,AFRO,0,105147,0,1931
2023-01-12,AO,Angola,AFRO,0,105147,0,1931
2023-01-13,AO,Angola,AFRO,0,105147,0,1931
2023-01-14,AO,Angola,AFRO,14,105161,0,1931
2023-01-15,AO,Angola,AFRO,0,105161,0,1931
2023-01-16,AO,Angola,AFRO,0,105161,0,1931
2023-01-17,AO,Angola,AFRO,9,105170,0,1931
2023-01-18,AO,Angola,AFRO,0,105170,0,1931
2023-01-19,AO,Angola,AFRO,0,105170,0,1931
2023-01-20,AO,Angola,AFRO,0,105170,0,1931
2023-01-21,AO,Angola,AFRO,13,105183,0,1931
2023-01-22,AO,Angola,AFRO,0,105183,0,1931
2023-01-23,AO,Angola,AFRO,0,105183,0,1931
2023-01-24,AO,Angola,AFRO,1,105184,0,1931
2023-01-25,AO,Angola,AFRO,0,105184,0,1931
2023-01-26,AO,Angola,AFRO,0,105184,0,1931
2023-01-27,AO,Angola,AFRO,0,105184,0,1931
2023-01-28,AO,Angola,AFRO,0,105184,0,1931
2023-01-29,AO,Angola,AFRO,0,105184,0,1931
2023-01-30,AO,Angola,AFRO,0,105184,0,1931
2023-01-31,AO,Angola,AFRO,21,105205,0,1931
2023-02-01,AO,Angola,AFRO,0,105205,0,1931
2023-02-02,AO,Angola,AFRO,0,105205,0,1931
2023-02-03,AO,Angola,AFRO,0,105205,0,1931
2023-02-04,AO,Angola,AFRO,0,105205,0,1931
2023-02-05,AO,Angola,AFRO,0,105205,0,1931
2023-02-06,AO,Angola,AFRO,0,105205,0,1931
2023-02-07,AO,Angola,AFRO,19,105224,1,1932
2023-02-08,AO,Angola,AFRO,0,105224,0,1932
2023-02-09,AO,Angola,AFRO,0,105224,0,1932
2023-02-10,AO,Angola,AFRO,0,105224,0,1932
2023-02-11,AO,Angola,AFRO,0,105224,0,1932
2023-02-12,AO,Angola,AFRO,0,105224,0,1932
2023-02-13,AO,Angola,AFRO,0,105224,0,1932
2023-02-14,AO,Angola,AFRO,19,105243,0,1932
2023-02-15,AO,Angola,AFRO,0,105243,0,1932
2023-02-16,AO,Angola,AFRO,0,105243,0,1932
2023-02-17,AO,Angola,AFRO,0,105243,0,1932
2023-02-18,AO,Angola,AFRO,0,105243,0,1932
2023-02-19,AO,Angola,AFRO,0,105243,0,1932
2023-02-20,AO,Angola,AFRO,0,105243,0,1932
2023-02-21,AO,Angola,AFRO,12,105255,1,1933
2023-02-22,AO,Angola,AFRO,0,105255,0,1933
2023-02-23,AO,Angola,AFRO,0,105255,0,1933
2023-02-24,AO,Angola,AFRO,0,105255,0,1933
2023-02-25,AO,Angola,AFRO,0,105255,0,1933
2023-02-26,AO,Angola,AFRO,0,105255,0,1933
2023-02-27,AO,Angola,AFRO,0,105255,0,1933
2023-02-28,AO,Angola,AFRO,22,105277,0,1933
2023-03-01,AO,Angola,AFRO,0,105277,0,1933
2023-03-02,AO,Angola,AFRO,0,105277,0,1933
2023-03-03,AO,Angola,AFRO,0,105277,0,1933
2023-03-04,AO,Angola,AFRO,0,105277,0,1933
2023-03-05,AO,Angola,AFRO,0,105277,0,1933
2023-03-06,AO,Angola,AFRO,0,105277,0,1933
2023-03-07,AO,Angola,AFRO,11,105288,0,1933
2023-03-08,AO,Angola,AFRO,0,105288,0,1933
2023-03-09,AO,Angola,AFRO,0,105288,0,1933
2023-03-10,AO,Angola,AFRO,0,105288,0,1933
2023-03-11,AO,Angola,AFRO,0,105288,0,1933
2023-03-12,AO,Angola,AFRO,0,105288,0,1933
2023-03-13,AO,Angola,AFRO,0,105288,0,1933
2023-03-14,AO,Angola,AFRO,10,105298,0,1933
2023-03-15,AO,Angola,AFRO,0,105298,0,1933
2023-03-16,AO,Angola,AFRO,0,105298,0,1933
2023-03-17,AO,Angola,AFRO,0,105298,0,1933
2023-03-18,AO,Angola,AFRO,0,105298,0,1933
2023-03-19,AO,Angola,AFRO,0,105298,0,1933
2023-03-20,AO,Angola,AFRO,0,105298,0,1933
2023-03-21,AO,Angola,AFRO,18,105316,0,1933
2023-03-22,AO,Angola,AFRO,0,105316,0,1933
2023-03-23,AO,Angola,AFRO,0,105316,0,1933
2023-03-24,AO,Angola,AFRO,0,105316,0,1933
2023-03-25,AO,Angola,AFRO,0,105316,0,1933
2023-03-26,AO,Angola,AFRO,0,105316,0,1933
2023-03-27,AO,Angola,AFRO,0,105316,0,1933
2023-03-28,AO,Angola,AFRO,7,105323,0,1933
2023-03-29,AO,Angola,AFRO,0,105323,0,1933
2023-03-30,AO,Angola,AFRO,0,105323,0,1933
2023-03-31,AO,Angola,AFRO,0,105323,0,1933
2023-04-01,AO,Angola,AFRO,8,105331,1,1934
2023-04-02,AO,Angola,AFRO,0,105331,0,1934
2023-04-03,AO,Angola,AFRO,0,105331,0,1934
2023-04-04,AO,Angola,AFRO,0,105331,0,1934
2023-04-05,AO,Angola,AFRO,0,105331,0,1934
2020-01-03,AI,Anguilla,AMRO,0,0,0,0
2020-01-04,AI,Anguilla,AMRO,0,0,0,0
2020-01-05,AI,Anguilla,AMRO,0,0,0,0
2020-01-06,AI,Anguilla,AMRO,0,0,0,0
2020-01-07,AI,Anguilla,AMRO,0,0,0,0
2020-01-08,AI,Anguilla,AMRO,0,0,0,0
2020-01-09,AI,Anguilla,AMRO,0,0,0,0
2020-01-10,AI,Anguilla,AMRO,0,0,0,0
2020-01-11,AI,Anguilla,AMRO,0,0,0,0
2020-01-12,AI,Anguilla,AMRO,0,0,0,0
2020-01-13,AI,Anguilla,AMRO,0,0,0,0
2020-01-14,AI,Anguilla,AMRO,0,0,0,0
2020-01-15,AI,Anguilla,AMRO,0,0,0,0
2020-01-16,AI,Anguilla,AMRO,0,0,0,0
2020-01-17,AI,Anguilla,AMRO,0,0,0,0
2020-01-18,AI,Anguilla,AMRO,0,0,0,0
2020-01-19,AI,Anguilla,AMRO,0,0,0,0
2020-01-20,AI,Anguilla,AMRO,0,0,0,0
2020-01-21,AI,Anguilla,AMRO,0,0,0,0
2020-01-22,AI,Anguilla,AMRO,0,0,0,0
2020-01-23,AI,Anguilla,AMRO,0,0,0,0
2020-01-24,AI,Anguilla,AMRO,0,0,0,0
2020-01-25,AI,Anguilla,AMRO,0,0,0,0
2020-01-26,AI,Anguilla,AMRO,0,0,0,0
2020-01-27,AI,Anguilla,AMRO,0,0,0,0
2020-01-28,AI,Anguilla,AMRO,0,0,0,0
2020-01-29,AI,Anguilla,AMRO,0,0,0,0
2020-01-30,AI,Anguilla,AMRO,0,0,0,0
2020-01-31,AI,Anguilla,AMRO,0,0,0,0
2020-02-01,AI,Anguilla,AMRO,0,0,0,0
2020-02-02,AI,Anguilla,AMRO,0,0,0,0
2020-02-03,AI,Anguilla,AMRO,0,0,0,0
2020-02-04,AI,Anguilla,AMRO,0,0,0,0
2020-02-05,AI,Anguilla,AMRO,0,0,0,0
